id,original_title,budget,revenue,original_language,status,release_date,overview,tagline,list_keywords,primary_genre,list_genres,list_productioin_countries,num_production_companies,num_productioin_countries,list_spoken_languages,num_spoken_languages,popularity,vote_average,vote_count,runtime,animated,movie_id,title,movie_director,crew_size,cast_size,year
69,Walk the Line,28000000,186438883,en,Released,2005-09-13,"A chronicle of country music legend Johnny Cash's life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongside Elvis Presley, Jerry Lee Lewis and Carl Perkins.",Love is a burning thing.,"['germany', 'prison', 'music record', 'adultery', 'country music', 'guitar', 'loss of brother', 'concert', 'marriage', 'single', 'accident', '1960s']",Drama,"['Drama', 'Music', 'Romance']","['Germany', 'United States of America']",5,2,"['English', 'Pусский']",2,35.580032,7.3,718,136.0,0,69,Walk the Line,James Mangold,65,45,2005
4967,Keeping the Faith,30000000,37036004,en,Released,2000-04-14,"Best friends since they were kids, Rabbi Jacob Schram and Father Brian Finn are dynamic and popular young men living and working on New York's Upper West Side. When Anna Reilly, once their childhood friend and now grown into a beautiful corporate executive, suddenly returns to the city, she reenters Jake and Brian's lives and hearts with a vengeance. Sparks fly and an unusual and complicated love triangle ensues.","If you have to believe in something, you may as well believe in love.","['love triangle', 'rabbi', 'priest', 'catholicism']",Comedy,['Comedy'],['United States of America'],3,1,"['עִבְרִית', 'English', 'Español']",3,8.085872,5.9,159,127.0,0,4967,Keeping the Faith,Edward Norton,19,12,2000
9449,The Borrowers,29000000,0,en,Released,1997-12-05,"The four-inch-tall Clock family secretly share a house with the normal-sized Lender family, ""borrowing"" such items as thread, safety pins, batteries and scraps of food. However, their peaceful co-existence is disturbed when evil lawyer Ocious P. Potter steals the will granting title to the house, which he plans to demolish in order to build apartments. The Lenders are forced to move, and the Clocks face the risk of being exposed to the normal-sized world.",Little People. Big Trouble. Lots of fun.,"['dwarves', 'household', 'lawyer', 'little people', ""child's point of view"", 'real estate']",Adventure,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Family']","['United Kingdom', 'United States of America']",2,2,['English'],1,10.364582,5.8,135,86.0,0,9449,The Borrowers,Peter Hewitt,20,15,1997
11499,Frost/Nixon,0,0,en,Released,2008-10-15,"For three years after being forced from office, Nixon remained silent. But in summer 1977, the steely, cunning former commander-in-chief agreed to sit for one all-inclusive interview to confront the questions of his time in office and the Watergate scandal that ended his presidency. Nixon surprised everyone in selecting Frost as his televised confessor, intending to easily outfox the breezy British showman and secure a place in the hearts and minds of Americans. Likewise, Frost's team harboured doubts about their boss's ability to hold his own. But as the cameras rolled, a charged battle of wits resulted.",400 million people were waiting for the truth.,"['camera', 'lie', 'scandal', 'watergate scandal', 'richard nixon', 'reporter', 'writer']",Drama,"['Drama', 'History']",['United States of America'],3,1,"['English', 'Español']",2,16.87784,7.2,328,122.0,0,11499,Frost/Nixon,Ron Howard,47,25,2008
4912,Confessions of a Dangerous Mind,30000000,33013805,en,Released,2002-12-30,"Television made him famous, but his biggest hits happened off screen. Television producer by day, CIA assassin by night, Chuck Barris was recruited by the CIA at the height of his TV career and trained to become a covert operative. Or so Barris said.",Some things are better left top secret.,"['microfilm', 'biography', 'silencer', 'intrigue']",Comedy,"['Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']",['United States of America'],3,1,['English'],1,18.165957000000002,6.6,275,113.0,0,4912,Confessions of a Dangerous Mind,George Clooney,16,26,2002
12771,Serving Sara,29000000,16930185,en,Released,2002-08-20,"Serving Sara is a 2002 romantic comedy film which stars Matthew Perry, Elizabeth Hurley and Bruce Campbell. Joe Tyler (Perry) is a process server who is given the assignment to serve Sara Moore (Hurley) with divorce papers.",The One Thing That Could Bring Them Together Is Revenge.,"['wealth', 'falling in love', 'divorce', 'pretty woman', 'winery']",Comedy,"['Comedy', 'Romance']","['Germany', 'United States of America']",1,2,"['Español', 'English']",2,8.93941,5.0,85,100.0,0,12771,Serving Sara,Reginald Hudlin,10,7,2002
323676,The Boss,29000000,78636257,en,Released,2016-04-07,"A titan of industry is sent to prison after she's caught for insider trading. When she emerges ready to rebrand herself as America's latest sweetheart, not everyone she screwed over is so quick to forgive and forget.",Watch your assets,"['business woman', 'ex-con', 'duringcreditsstinger', 'girl scouts']",Comedy,['Comedy'],['United States of America'],1,1,['English'],1,20.55509,5.5,431,91.0,0,323676,The Boss,Ben Falcone,15,12,2016
12506,Cry Freedom,0,0,en,Released,1987-11-05,"A dramatic story, based on actual events, about the friendship between two men struggling against apartheid in South Africa in the 1970s. Donald Woods is a white liberal journalist in South Africa who begins to follow the activities of Stephen Biko, a courageous and outspoken black anti-apartheid activist.", ,"['journalist', '1970s', 'male friendship', 'south africa', 'apartheid']",Drama,['Drama'],['United Kingdom'],1,1,['English'],1,3.735723,6.9,51,157.0,0,12506,Cry Freedom,Richard Attenborough,9,30,1987
24071,Mumford,0,0,en,Released,1999-09-24,"In the small town of Mumford, a psychologist of the same name moves in and quickly becomes very popular, despite a questionable past.",Some towns have all the fun.,[],Comedy,"['Comedy', 'Drama', 'Romance']",['United States of America'],1,1,['English'],1,4.310168,6.3,26,112.0,0,24071,Mumford,Lawrence Kasdan,12,16,1999
11249,Seed of Chucky,12000000,24829644,en,Released,2004-11-11,"The killer doll is back! The all-new film is the fifth in the popular series of Chucky (""Child's Play"") horror comedies. Making his directorial debut is the franchise creator and writer of all five films, Don Mancini. The film introduces Glen (voiced by ""The Lord of the Rings"" star Billy Boyd), the orphan doll offspring of the irrepressible devilish-doll-come-to-life Chucky (again voiced by series",Fear The Second Coming,"['baby', 'puppet', 'filmdreh', 'murder', 'killer doll', 'body possession', 'killer toys', 'spectacle', 'toy comes to life']",Drama,"['Drama', 'Horror', 'Comedy']","['Romania', 'United States of America']",1,2,['English'],1,12.653831,4.9,287,87.0,0,11249,Seed of Chucky,Don Mancini,9,14,2004
9667,The Jacket,29000000,21126225,en,Released,2005-03-04,"A military veteran goes on a journey into the future, where he can foresee his death and is left with questions that could save his life and those he loves.",Terror has a new name.,"['smoking', 'medicine', 'psychology', 'hallucination', 'human experimentation', 'time travel', 'war', 'love', 'psychologist', 'soldier', 'psychiatrist', 'medical experiment', 'dead', 'wrongful arrest', 'iraq veteran', 'near-death experience', 'truck stop', 'murder of a police officer']",Drama,"['Drama', 'Mystery', 'Thriller', 'Fantasy']","['Germany', 'United States of America']",7,2,['English'],1,24.240361,6.8,455,103.0,0,9667,The Jacket,John Maybury,20,22,2005
812,Aladdin,28000000,504050219,en,Released,1992-11-25,"Princess Jasmine grows tired of being forced to remain in the palace and she sneaks out into the marketplace  in disguise where she meets street-urchin Aladdin and the two fall in love, although she may only marry a prince. After being thrown in jail, Aladdin and becomes embroiled in a plot to find a mysterious lamp with which the evil Jafar hopes to rule the land.",Wish granted!,"['magic', 'musical', 'cartoon', 'princess', 'love', 'comedy', 'animation', 'monkey', 'arab', 'aftercreditsstinger', 'genie', 'animal sidekick']",Animation,"['Animation', 'Family', 'Comedy', 'Adventure', 'Fantasy', 'Romance']",['United States of America'],1,1,['English'],1,92.98200899999999,7.4,3416,90.0,1,812,Aladdin,Ron Clements,100,24,1992
277216,Straight Outta Compton,28000000,201634991,en,Released,2015-08-13,"In 1987, five young men, using brutally honest rhymes and hardcore beats, put their frustration and anger about life in the most dangerous place in America into the most powerful weapon they had: their music.  Taking us back to where it all began, Straight Outta Compton tells the true story of how these cultural rebels—armed only with their lyrics, swagger, bravado and raw talent—stood up to the authorities that meant to keep them down and formed the world’s most dangerous group, N.W.A.  And as they spoke the truth that no one had before and exposed life in the hood, their voice ignited a social revolution that is still reverberating today.",The Story of N.W.A.,"['brother brother relationship', 'aids', 'police brutality', 'rap music', 'hip-hop', 'wife husband relationship', 'vandalism', 'drug dealer', 'nightclub', 'freedom of speech', 'protest', 'rapper', 'recording contract', 'from rags to riches', 'assault', 'terminal illness', 'road trip', 'based on true story', 'feud', 'gang', 'marijuana', 'police chase', 'hospital', 'racism', 'los angeles', 'gangster', 'racial slur', 'mother son relationship', 'no opening credits', 'wrongful arrest', 'death of brother', 'milwaukee wisconsin', 'police raid', 'police harassment', 'detroit michigan', 'duringcreditsstinger', 'gangster rap', 'record company', '1980s', 'music tour', 'reference to rodney king', 'intimidation by police', 'los angeles riots', 'compton california']",Drama,"['Drama', 'Music']",['United States of America'],6,1,['English'],1,61.762330000000006,7.7,1355,147.0,0,277216,Straight Outta Compton,F. Gary Gray,30,60,2015
87,Indiana Jones and the Temple of Doom,28000000,333000000,en,Released,1984-05-23,"After arriving in India, Indiana Jones is asked by a desperate village to find a mystical stone. He agrees – and stumbles upon a secret cult plotting a terrible plan in the catacombs of an ancient palace.",If adventure has a name... it must be Indiana Jones.,"['riddle', 'treasure', 'heart', 'skeleton', 'treasure hunt', 'torture', 'violence', 'monkey', 'cult film', 'archaeologist', 'thuggee', 'conveyor belt', 'mine car', 'rope bridge', 'belching', 'child driving a car', 'eating brains', 'splits', 'indiana jones', 'archeology\xa0']",Adventure,"['Adventure', 'Action']",['United States of America'],2,1,"['English', '']",2,66.976776,7.1,2781,118.0,0,87,Indiana Jones and the Temple of Doom,Steven Spielberg,27,69,1984
14444,The Rugrats Movie,30000000,100491683,en,Released,1998-11-20,"Tommy faces responsibility when Dil, his new baby brother, is born. As with all newborns, the child becomes a bane to Tommy and the rest of his gang. They decide to return Dil to where he came from, the hospital, but they get lost along the way. Can they find their way home and can Tommy and Dil learn to get along?", ,"['brother brother relationship', 'baby', 'home', 'pregnancy and birth', 'sequel', 'kids and family', 'comedy', 'pregnancy', 'aftercreditsstinger']",Animation,"['Animation', 'Family']",['United States of America'],2,1,['English'],1,7.981116,5.7,147,79.0,1,14444,The Rugrats Movie,Norton Virgien,8,13,1998
2043,Along Came a Spider,60000000,105178561,en,Released,2001-04-06,"When a teacher kidnaps a girl from a prestigious school, homicide detective, Alex Cross takes the case and teams up with young security agent, Jezzie Flannigan in hope of finding the girl and stopping the brutal psychopath. Every second counts as Alex and Jezzie attempt to track down the kidnapper before the spider claims another victim for its web.",The game is far from over.,"['psychology', 'police operation', 'police', 'psychologist']",Crime,"['Crime', 'Mystery', 'Thriller', 'Action']","['Canada', 'Germany', 'United States of America']",6,3,"['English', 'Pусский']",2,21.252797,6.1,400,104.0,0,2043,Along Came a Spider,Lee Tamahori,27,11,2001
315664,Florence Foster Jenkins,29000000,48902953,en,Released,2016-05-06,"The story of Florence Foster Jenkins, a New York heiress, who dreamed of becoming an opera singer, despite having a terrible singing voice.","People may say I couldn't sing, but no one can say I didn't sing","['opera', 'biography', 'singing false']",Comedy,"['Comedy', 'Drama']","['United Kingdom', 'United States of America']",3,2,['English'],1,19.237254,6.6,392,110.0,0,315664,Florence Foster Jenkins,Stephen Frears,57,20,2016
